0,033000
0,033000
0,031000
0,031000
0,031000
0,032000
0,031000
0,032000
0,033000
0,031000
0,033000
0,033000
0,033000
0,031000
0,031000
0,033000
0,033000
0,031000
0,032000
0,037000
0,033000
0,031000
0,031000
0,032000
0,032000
0,032000
0,032000
0,032000
0,031000
0,033000
p 
0,040000
0,039000
0,037000
0,040000
0,037000
0,036000
0,036000
0,037000
0,036000
0,037000
0,037000
0,037000
0,039000
0,038000
0,035000
0,038000
0,037000
0,037000
0,036000
0,037000
0,039000
0,039000
0,039000
0,037000
0,037000
0,037000
0,038000
0,037000
0,039000
0,038000
r 
0,031000
0,031000
0,033000
0,033000
0,033000
0,030000
0,031000
0,031000
0,032000
0,031000
0,031000
0,031000
0,034000
0,031000
0,031000
0,031000
0,031000
0,032000
0,032000
0,030000
0,032000
0,030000
0,032000
0,031000
0,031000
0,032000
0,031000
0,031000
0,030000
0,031000
